2019-11-15_10-39-50-8430.bmp,1
2019-11-15_10-39-58-0090.bmp,1
2019-11-15_14-57-41-5410.bmp,1
2019-11-15_15-04-04-6730.bmp,1
2019-11-15_14-58-03-4320.bmp,1
2019-11-14_10-37-12-0820.bmp,1
2019-11-14_10-05-26-4910.bmp,1
2019-11-15_09-52-54-6830.bmp,1
2019-11-15_09-52-21-3610.bmp,1
2019-11-14_15-40-37-2140.bmp,1
2019-11-14_10-05-31-1810.bmp,1
2019-11-14_10-05-14-0840.bmp,1
2019-11-15_10-53-32-9810.bmp,1
2019-11-14_15-38-17-9830.bmp,1
2019-11-14_10-34-38-8520.bmp,1
2019-11-14_15-38-27-3890.bmp,1
2019-11-15_10-37-38-7590.bmp,1
2019-11-14_10-25-26-3400.bmp,1
2019-11-15_10-05-55-6360.bmp,1
2019-11-15_09-45-56-3370.bmp,1
2019-11-15_09-52-45-2820.bmp,1
2019-11-14_10-22-17-2040.bmp,1
2019-11-14_15-41-08-1080.bmp,1
NG_2019-11-15_15-03-41-1230.bmp,0
NG_2019-11-14_15-40-39-5350.bmp,0
NG_2019-11-15_10-29-07-8580.bmp,0
NG_2019-11-14_10-05-28-8270.bmp,0
NG_2019-11-15_09-45-49-2800.bmp,0
NG_2019-11-15_10-53-01-6700.bmp,0
NG_2019-11-14_15-40-34-8600.bmp,0
NG_2019-11-14_15-41-03-5310.bmp,0
NG_2019-11-14_10-21-46-6460.bmp,0
NG_2019-11-15_10-40-28-5860.bmp,0
NG_2019-11-15_15-21-21-1590.bmp,0
NG_2019-11-15_10-47-18-7330.bmp,0
NG_2019-11-15_14-57-58-7460.bmp,0
NG_2019-11-14_10-37-09-6710.bmp,0
NG_2019-11-15_09-52-26-0250.bmp,0
NG_2019-11-14_10-37-28-5360.bmp,0
NG_2019-11-14_10-05-45-2720.bmp,0
NG_2019-11-14_10-34-27-0910.bmp,0
NG_2019-11-15_10-53-08-7750.bmp,0
NG_2019-11-14_10-21-39-5550.bmp,0
NG_2019-11-14_15-40-42-2650.bmp,0
NG_2019-11-15_15-04-16-4750.bmp,0
NG_2019-11-15_14-50-36-5090.bmp,0
NG_2019-11-15_15-19-05-3870.bmp,0
NG_2019-11-14_10-25-12-2680.bmp,0
NG_2019-11-14_15-43-02-3550.bmp,0
NG_2019-11-14_15-41-01-2090.bmp,0
NG_2019-11-14_15-38-29-7130.bmp,0
NG_2019-11-14_10-34-15-2980.bmp,0
NG_2019-11-14_10-05-40-5970.bmp,0
NG_2019-11-15_15-18-53-8050.bmp,0
NG_2019-11-14_10-34-48-8440.bmp,0
NG_2019-11-14_15-51-01-6690.bmp,0
NG_2019-11-14_15-51-04-0570.bmp,0
NG_2019-11-14_15-38-15-5760.bmp,0
NG_2019-11-14_10-05-33-5350.bmp,0
NG_2019-11-14_15-51-24-8970.bmp,0
NG_2019-11-14_15-42-43-6760.bmp,0
NG_2019-11-15_15-04-09-3650.bmp,0
NG_2019-11-15_10-53-40-0240.bmp,0
NG_2019-11-15_15-26-32-5240.bmp,0
NG_2019-11-15_14-57-48-5870.bmp,0
NG_2019-11-15_15-04-07-0350.bmp,0
NG_2019-11-15_10-53-04-0820.bmp,0
NG_2019-11-14_10-22-14-8520.bmp,0
NG_2019-11-15_10-32-19-3230.bmp,0
NG_2019-11-15_15-26-25-5980.bmp,0
NG_2019-11-15_10-38-06-9340.bmp,0
NG_2019-11-14_15-38-32-0660.bmp,0
NG_2019-11-15_10-53-30-6170.bmp,0
NG_2019-11-15_10-29-03-1240.bmp,0
NG_2019-11-15_10-05-57-9860.bmp,0
NG_2019-11-15_09-46-06-2690.bmp,0
NG_2019-11-15_10-39-53-2590.bmp,0
NG_2019-11-14_15-38-53-2240.bmp,0
NG_2019-11-15_10-40-12-1480.bmp,0
NG_2019-11-15_09-52-18-9640.bmp,0
NG_2019-11-15_10-37-59-8890.bmp,0
NG_2019-11-15_09-52-57-0140.bmp,0
NG_2019-11-15_10-17-18-8180.bmp,0
NG_2019-11-15_10-29-26-7660.bmp,0
NG_2019-11-14_10-34-22-3860.bmp,0
NG_2019-11-15_10-20-16-7220.bmp,0
NG_2019-11-14_10-24-50-4130.bmp,0
NG_2019-11-15_14-57-46-2270.bmp,0
NG_2019-11-15_14-50-41-1960.bmp,0
NG_2019-11-15_10-37-50-5000.bmp,0
NG_2019-11-15_09-46-18-0260.bmp,0
