file_name,min,max,mean
NG_b157_2021-07-05_16-55-54-6600.bmp,20,255,121.984781277536
NG_b157_2021-07-05_16-46-28-8640.bmp,7,140,16.9088668847171
NG_b157_2021-07-05_16-54-26-8690.bmp,20,255,121.561539495497
NG_b157_2021-07-05_16-22-57-1410.bmp,19,243,97.1779052227549
NG_b157_2021-07-05_16-39-29-7890.bmp,21,255,113.124273787655
NG_2019-11-15_10-17-18-8180.bmp,15,166,38.3055258648479
NG_b157_2021-07-05_16-21-45-5560.bmp,18,255,111.771868512628
NG_b157_2021-07-05_16-46-03-6380.bmp,6,150,17.3069731320101
NG_b157_2021-07-05_15-50-43-3400.bmp,9,157,32.8879131382828
NG_b157_2021-07-05_16-10-09-0600.bmp,17,255,97.0897292292068
NG_2019-11-15_10-29-26-7660.bmp,14,172,41.391611950934
NG_b157_2021-07-05_16-40-01-6440.bmp,20,255,115.485430948221
NG_b157_2021-07-05_15-57-56-9260.bmp,9,95,38.4892841674508
NG_b157_2021-07-05_16-44-29-6930.bmp,18,255,109.46316292546
NG_b157_2021-07-05_16-14-49-0600.bmp,17,255,101.265827322013
NG_b157_2021-07-05_15-54-49-0690.bmp,8,101,37.7740340815747
NG_b157_2021-07-05_16-43-54-6070.bmp,19,255,117.608345654674
NG_b157_2021-07-05_16-48-21-2620.bmp,11,255,48.7528712457249
NG_b157_2021-07-05_16-41-01-3320.bmp,20,255,117.055035321176
NG_2019-11-14_10-34-22-3860.bmp,22,111,46.3838584347059
NG_b157_2021-07-05_15-54-40-8050.bmp,9,151,39.5427065131353
NG_b157_2021-07-05_16-30-55-9320.bmp,9,255,25.7398031572502
NG_2019-11-15_10-20-16-7220.bmp,12,135,27.7151897660372
NG_2019-11-14_10-24-50-4130.bmp,25,194,51.1585992772434
NG_b157_2021-07-05_16-14-20-1920.bmp,19,255,107.622728019475
NG_b157_2021-07-05_16-15-17-3280.bmp,18,227,101.823976581985
NG_b157_2021-07-05_16-13-46-9710.bmp,20,255,106.887539764326
NG_2019-11-15_14-57-46-2270.bmp,22,255,51.5249147452537
NG_b157_2021-07-05_15-49-16-0920.bmp,10,87,31.6342727422077
NG_2019-11-15_14-50-41-1960.bmp,17,128,41.0094501280942
NG_68+2019-11-12_14-22-32-4850.bmp,26,153,53.2053409341545
NG_b157_2021-07-05_16-57-17-0650.bmp,19,255,112.136460713592
NG_b157_2021-07-05_16-08-52-5660.bmp,16,255,100.024642681124
NG_68+2019-11-15_15-04-09-3650.bmp,20,192,55.4812100235829
NG_68+2019-11-13_11-27-36-8150.bmp,18,255,46.073174869785
NG_68+2019-11-20_14-09-55-0850.bmp,14,255,26.6878403827556
NG_2019-11-15_10-37-50-5000.bmp,15,159,35.3776997336319
NG_b157_2021-07-05_15-57-27-9110.bmp,10,178,38.2253237152202
NG_b157_2021-07-05_15-55-04-4830.bmp,9,255,37.9424257359201
NG_68+2019-11-20_13-53-48-6490.bmp,10,167,22.1401910384961
NG_b157_2021-07-05_16-40-13-5620.bmp,19,255,113.003479845274
NG_b157_2021-07-05_16-12-35-6500.bmp,15,255,85.8542945472467
NG_b157_2021-07-05_16-13-17-7670.bmp,20,255,110.527696880087
NG_b157_2021-07-05_15-50-12-2480.bmp,8,255,33.7976313156205
NG_2019-11-15_09-46-18-0260.bmp,9,109,19.8547530581429
